DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202402;1;RR;51884;INTER;49;62329,94
202402;1;RR;10069;ITAU;56;60748,47
202402;1;RR;52058;NUBANK;230;258527,61
202402;1;RR;30379;SANTANDER;17;17288,94
202402;1;RR;5203605;SICOOB AMAZÔNIA;1;312,66
202402;1;RR;51011;VOTORANTIM;1;2420,52
202402;1;RS;51750;BANCO SICOOB;7;4457,80
202402;1;RS;30173;BANRISUL;195;245230,70
202402;1;RS;49906;BB;341;452182,09
202402;1;RS;30290;BMG;29;36461,92
202402;1;RS;10045;BRADESCO;193;195069,63
202402;1;RS;31976;BRB;17;25243,44
202402;1;RS;49944;BTG PACTUAL;2620;3678331,07
202402;1;RS;52072;C6 BANK;87;114012,86
202402;1;RS;51626;CAIXA ECONÔMICA FEDERAL;13;8747,73
202402;1;RS;78825270;CCLA MAXI ALFA;4;10719,04
202402;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1050,03
202402;1;RS;51884;INTER;667;776854,45
202402;1;RS;10069;ITAU;532;618459,83
202402;1;RS;52058;NUBANK;2610;2805449,14
202402;1;RS;30379;SANTANDER;282;350735,63
202402;1;RS;51011;VOTORANTIM;11;12875,02
202402;1;SC;51750;BANCO SICOOB;13;16379,73
202402;1;SC;30173;BANRISUL;5;7084,57
202402;1;SC;49906;BB;210;309824,01
202402;1;SC;30290;BMG;24;39976,05
202402;1;SC;10045;BRADESCO;153;202651,42
202402;1;SC;31976;BRB;10;9916,23
202402;1;SC;49944;BTG PACTUAL;1883;2915371,98
202402;1;SC;52072;C6 BANK;76;107578,00
202402;1;SC;51626;CAIXA ECONÔMICA FEDERAL;6;5777,37
202402;1;SC;85291086;CC LITORÂNEA;1;1004,24
202402;1;SC;86829827;CCLA DO VALE;1;1519,12
202402;1;SC;78825270;CCLA MAXI ALFA;7;12040,21
202402;1;SC;51884;INTER;406;559733,71
202402;1;SC;10069;ITAU;316;445653,39
202402;1;SC;52058;NUBANK;1555;2056562,84
202402;1;SC;30379;SANTANDER;124;165607,21
202402;1;SC;86791837;SICOOB VALE DOS PINHAIS;1;802,77
202402;1;SC;51011;VOTORANTIM;6;10274,50
202402;1;SE;51750;BANCO SICOOB;2;3707,15
202402;1;SE;49906;BB;68;87572,80
202402;1;SE;30290;BMG;18;18068,75
202402;1;SE;10045;BRADESCO;37;32630,18
202402;1;SE;31976;BRB;6;5046,85
202402;1;SE;49944;BTG PACTUAL;604;757220,85
202402;1;SE;52072;C6 BANK;10;9620,58
202402;1;SE;51626;CAIXA ECONÔMICA FEDERAL;4;1609,62
202402;1;SE;51884;INTER;195;194580,93
202402;1;SE;10069;ITAU;59;50462,92
202402;1;SE;52058;NUBANK;569;505757,00
202402;1;SE;30379;SANTANDER;32;34917,76
202402;1;SE;51011;VOTORANTIM;4;2401,83
202402;1;SP;51750;BANCO SICOOB;23;33664,61
202402;1;SP;30173;BANRISUL;10;21881,70
202402;1;SP;49906;BB;1459;1797623,95
202402;1;SP;30290;BMG;208;237685,65
202402;1;SP;10045;BRADESCO;1910;2102872,24
202402;1;SP;31976;BRB;121;157353,86
202402;1;SP;49944;BTG PACTUAL;15865;20415926,79
202402;1;SP;52072;C6 BANK;619;745805,02
202402;1;SP;51626;CAIXA ECONÔMICA FEDERAL;42;22890,91
202402;1;SP;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;2;3571,00
202402;1;SP;51884;INTER;4052;4420504,62
202402;1;SP;10069;ITAU;5937;6606532,51
202402;1;SP;52058;NUBANK;15482;16050079,63
202402;1;SP;30379;SANTANDER;1841;2203540,01
202402;1;SP;51011;VOTORANTIM;61;70227,24
202402;1;TO;49906;BB;90;118125,47
202402;1;TO;30290;BMG;4;1741,46
202402;1;TO;10045;BRADESCO;23;29463,98
202402;1;TO;31976;BRB;7;7645,33
202402;1;TO;49944;BTG PACTUAL;213;272563,86
202402;1;TO;52072;C6 BANK;9;9516,59
202402;1;TO;51626;CAIXA ECONÔMICA FEDERAL;1;201,51
202402;1;TO;51884;INTER;98;104727,19
202402;1;TO;10069;ITAU;33;35026,11
202402;1;TO;52058;NUBANK;308;289070,86
202402;1;TO;30379;SANTANDER;22;27408,97
202402;1;TO;51011;VOTORANTIM;3;4842,99
202402;2;AC;10045;BRADESCO;2;20378,57
202402;2;AC;49944;BTG PACTUAL;1;6360,15
202402;2;AC;51011;VOTORANTIM;7;58611,88
202402;2;AL;49944;BTG PACTUAL;1;5104,21
202402;2;AL;52072;C6 BANK;4;22719,52
202402;2;AL;51626;CAIXA ECONÔMICA FEDERAL;2;6443,64
202402;2;AL;10069;ITAU;8;17667,36
202402;2;AL;51011;VOTORANTIM;17;91181,78
202402;2;AM;10045;BRADESCO;10;33290,02
202402;2;AM;49944;BTG PACTUAL;3;9895,44
202402;2;AM;52072;C6 BANK;2;13514,36
202402;2;AM;51626;CAIXA ECONÔMICA FEDERAL;2;1236,84
202402;2;AM;10069;ITAU;17;16782,67
202402;2;AM;51011;VOTORANTIM;24;209087,06
202402;2;AP;10045;BRADESCO;1;6387,55
202402;2;AP;49944;BTG PACTUAL;2;16871,07
202402;2;AP;51011;VOTORANTIM;3;15421,60
202402;2;BA;10045;BRADESCO;13;63905,65
202402;2;BA;49944;BTG PACTUAL;6;20179,75
202402;2;BA;52072;C6 BANK;14;208877,19
202402;2;BA;51626;CAIXA ECONÔMICA FEDERAL;11;64148,62
202402;2;BA;10069;ITAU;30;123908,81
202402;2;BA;30379;SANTANDER;1;43,19
202402;2;BA;51011;VOTORANTIM;75;477700,86
202402;2;CE;10045;BRADESCO;17;120409,04
202402;2;CE;49944;BTG PACTUAL;4;6158,89
202402;2;CE;52072;C6 BANK;9;12597,13
202402;2;CE;51626;CAIXA ECONÔMICA FEDERAL;10;24389,12
202402;2;CE;10069;ITAU;17;52268,06
202402;2;CE;51011;VOTORANTIM;75;445056,79
202402;2;DF;10045;BRADESCO;2;4271,03
202402;2;DF;49944;BTG PACTUAL;8;63176,32
202402;2;DF;52072;C6 BANK;3;8521,52
202402;2;DF;51626;CAIXA ECONÔMICA FEDERAL;2;2139,61
202402;2;DF;10069;ITAU;13;23254,18
202402;2;DF;51011;VOTORANTIM;36;209777,94
202402;2;ES;10045;BRADESCO;2;13031,00
202402;2;ES;52072;C6 BANK;4;6363,22
202402;2;ES;51626;CAIXA ECONÔMICA FEDERAL;7;18777,11
202402;2;ES;10069;ITAU;3;20462,59
202402;2;ES;51011;VOTORANTIM;36;189030,80
202402;2;GO;10045;BRADESCO;14;89417,93
202402;2;GO;52072;C6 BANK;5;14717,79
202402;2;GO;51626;CAIXA ECONÔMICA FEDERAL;6;8046,25
202402;2;GO;10069;ITAU;7;10432,05
202402;2;GO;51011;VOTORANTIM;73;456550,32
202402;2;MA;4913711;BCO DO EST. DO PA S.A.;1;12809,76
202402;2;MA;10045;BRADESCO;6;12796,09
202402;2;MA;49944;BTG PACTUAL;1;21824,26
202402;2;MA;52072;C6 BANK;2;5709,46
202402;2;MA;51626;CAIXA ECONÔMICA FEDERAL;2;1138,37
202402;2;MA;10069;ITAU;3;11676,43
202402;2;MA;51011;VOTORANTIM;35;197471,75
202402;2;MG;10045;BRADESCO;23;95914,95
202402;2;MG;49944;BTG PACTUAL;14;50695,04
202402;2;MG;52072;C6 BANK;10;74919,22
202402;2;MG;51626;CAIXA ECONÔMICA FEDERAL;16;33738,70
202402;2;MG;10069;ITAU;61;147429,47
202402;2;MG;51011;VOTORANTIM;233;957907,39
202402;2;MS;10045;BRADESCO;9;45056,04
202402;2;MS;52072;C6 BANK;2;416,17
202402;2;MS;51626;CAIXA ECONÔMICA FEDERAL;3;21795,07
202402;2;MS;10069;ITAU;13;31909,99
202402;2;MS;51011;VOTORANTIM;59;430081,98
202402;2;MT;10045;BRADESCO;4;18161,32
202402;2;MT;49944;BTG PACTUAL;6;25448,61
202402;2;MT;52072;C6 BANK;1;28575,55
202402;2;MT;51626;CAIXA ECONÔMICA FEDERAL;2;2570,51
202402;2;MT;10069;ITAU;12;11928,81
202402;2;MT;51011;VOTORANTIM;68;504279,54
202402;2;PA;4913711;BCO DO EST. DO PA S.A.;6;70346,86
202402;2;PA;10045;BRADESCO;6;13048,20
202402;2;PA;49944;BTG PACTUAL;2;4380,56
202402;2;PA;52072;C6 BANK;4;7350,00
202402;2;PA;51626;CAIXA ECONÔMICA FEDERAL;5;12992,64
202402;2;PA;10069;ITAU;11;28317,16
202402;2;PA;51011;VOTORANTIM;57;461522,68
202402;2;PB;10045;BRADESCO;4;6378,52
202402;2;PB;49944;BTG PACTUAL;3;14844,79
202402;2;PB;52072;C6 BANK;1;224,22
202402;2;PB;51626;CAIXA ECONÔMICA FEDERAL;5;5843,66
202402;2;PB;10069;ITAU;13;32702,70
202402;2;PB;51011;VOTORANTIM;46;211339,18
202402;2;PE;10045;BRADESCO;8;21984,78
202402;2;PE;49944;BTG PACTUAL;10;15185,53
202402;2;PE;52072;C6 BANK;9;55911,45
202402;2;PE;51626;CAIXA ECONÔMICA FEDERAL;6;4640,09
202402;2;PE;10069;ITAU;26;99288,84
202402;2;PE;51011;VOTORANTIM;51;224083,14
202402;2;PI;49944;BTG PACTUAL;5;23726,04
202402;2;PI;52072;C6 BANK;3;6229,00
202402;2;PI;51626;CAIXA ECONÔMICA FEDERAL;3;10934,25
202402;2;PI;10069;ITAU;4;15931,13
202402;2;PI;51011;VOTORANTIM;29;206463,38
202402;2;PR;10045;BRADESCO;12;78808,00
202402;2;PR;49944;BTG PACTUAL;5;14916,60
202402;2;PR;52072;C6 BANK;13;106715,47
202402;2;PR;51626;CAIXA ECONÔMICA FEDERAL;19;57917,58
202402;2;PR;10069;ITAU;32;120120,47
202402;2;PR;51011;VOTORANTIM;217;1224034,15
202402;2;RJ;10045;BRADESCO;26;130702,97
202402;2;RJ;49944;BTG PACTUAL;13;23854,27
202402;2;RJ;52072;C6 BANK;23;53293,68
202402;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;14;28116,45
202402;2;RJ;10069;ITAU;103;288127,49
202402;2;RJ;30379;SANTANDER;3;130,92
202402;2;RJ;51011;VOTORANTIM;210;1761283,66
202402;2;RN;10045;BRADESCO;3;57108,61
202402;2;RN;49944;BTG PACTUAL;7;23359,29
202402;2;RN;52072;C6 BANK;3;4231,97
202402;2;RN;51626;CAIXA ECONÔMICA FEDERAL;2;10896,05
202402;2;RN;10069;ITAU;17;36763,05
202402;2;RN;51011;VOTORANTIM;39;223704,77
202402;2;RO;10045;BRADESCO;1;68,85
202402;2;RO;52072;C6 BANK;1;1463,07
202402;2;RO;51626;CAIXA ECONÔMICA FEDERAL;2;1139,78
202402;2;RO;10069;ITAU;5;18135,62
202402;2;RO;30379;SANTANDER;1;66,83
202402;2;RO;51011;VOTORANTIM;19;188326,31
202402;2;RR;49944;BTG PACTUAL;2;2021,57
202402;2;RR;52072;C6 BANK;1;1114,20
202402;2;RR;10069;ITAU;2;4358,87
202402;2;RR;51011;VOTORANTIM;6;56090,80
202402;2;RS;10045;BRADESCO;4;25178,49
202402;2;RS;49944;BTG PACTUAL;6;10799,23
202402;2;RS;52072;C6 BANK;3;7050,79
202402;2;RS;51626;CAIXA ECONÔMICA FEDERAL;7;6543,72
202402;2;RS;10069;ITAU;25;42808,43
202402;2;RS;51011;VOTORANTIM;148;787146,73
202402;2;SC;10045;BRADESCO;9;89917,62
202402;2;SC;49944;BTG PACTUAL;3;6092,98
202402;2;SC;52072;C6 BANK;6;23451,32
202402;2;SC;51626;CAIXA ECONÔMICA FEDERAL;8;12321,37
202402;2;SC;10069;ITAU;12;27492,40
202402;2;SC;51011;VOTORANTIM;154;964084,92
202402;2;SE;10045;BRADESCO;2;35844,33
202402;2;SE;49944;BTG PACTUAL;1;5773,53
202402;2;SE;52072;C6 BANK;1;314,56
202402;2;SE;51626;CAIXA ECONÔMICA FEDERAL;2;1486,51
202402;2;SE;10069;ITAU;2;909,05
202402;2;SE;51011;VOTORANTIM;17;79781,36
202402;2;SP;10045;BRADESCO;64;300089,89
202402;2;SP;49944;BTG PACTUAL;51;162072,46
202402;2;SP;52072;C6 BANK;53;467022,81
202402;2;SP;51626;CAIXA ECONÔMICA FEDERAL;41;65227,05
202402;2;SP;10069;ITAU;274;643147,80
202402;2;SP;30379;SANTANDER;5;410,47
202402;2;SP;51011;VOTORANTIM;962;4837907,67
202402;2;TO;10045;BRADESCO;1;3133,46
202402;2;TO;52072;C6 BANK;1;0,04
202402;2;TO;51626;CAIXA ECONÔMICA FEDERAL;2;12549,82
202402;2;TO;10069;ITAU;3;8127,58
202402;2;TO;51011;VOTORANTIM;11;66482,49
202403;1;AC;51750;BANCO SICOOB;2;1931,22
202403;1;AC;49906;BB;83;88071,70
202403;1;AC;30290;BMG;5;1635,43
202403;1;AC;10045;BRADESCO;23;37492,86
202403;1;AC;49944;BTG PACTUAL;224;375213,78
202403;1;AC;52072;C6 BANK;6;3763,53
202403;1;AC;51626;CAIXA ECONÔMICA FEDERAL;434;490341,71
202403;1;AC;51884;INTER;51;74169,59
202403;1;AC;10069;ITAU;29;38822,66
202403;1;AC;52058;NUBANK;360;411104,88
202403;1;AC;30379;SANTANDER;25;36884,58
202403;1;AC;3632872;SICOOB CREDISUL;1;2437,05
202403;1;AL;51750;BANCO SICOOB;1;798,13
202403;1;AL;30173;BANRISUL;1;3747,92
202403;1;AL;49906;BB;186;211078,99
202403;1;AL;30290;BMG;8;10144,50
202403;1;AL;10045;BRADESCO;90;89543,81
202403;1;AL;49944;BTG PACTUAL;806;991969,36
202403;1;AL;52072;C6 BANK;23;21529,12
202403;1;AL;51626;CAIXA ECONÔMICA FEDERAL;1334;1399581,65
202403;1;AL;51884;INTER;281;315066,09
202403;1;AL;10069;ITAU;130;158064,61
202403;1;AL;52058;NUBANK;957;891126,49
202403;1;AL;30379;SANTANDER;44;55810,15
202403;1;AL;51011;VOTORANTIM;1;307,63
202403;1;AM;51750;BANCO SICOOB;1;2757,14
202403;1;AM;49906;BB;212;289496,50
202403;1;AM;30290;BMG;22;23719,99
202403;1;AM;10045;BRADESCO;477;643852,14
202403;1;AM;49944;BTG PACTUAL;1604;2397150,06
202403;1;AM;52072;C6 BANK;52;58381,86
202403;1;AM;51626;CAIXA ECONÔMICA FEDERAL;2249;2735748,95
202403;1;AM;2015588;CCLA DO CENTRO SUL RONDONIENSE;2;1810,41
202403;1;AM;2282709;COOP CENTRO NORTE BRASILEIRO;1;558,95
202403;1;AM;51884;INTER;604;755356,61
202403;1;AM;10069;ITAU;418;521462,19
202403;1;AM;52058;NUBANK;2424;2884411,24
202403;1;AM;30379;SANTANDER;116;159448,21
202403;1;AM;51011;VOTORANTIM;5;8009,74
202403;1;AP;49906;BB;78;79527,65
202403;1;AP;30290;BMG;3;2981,12
202403;1;AP;10045;BRADESCO;28;35664,52
202403;1;AP;49944;BTG PACTUAL;179;263718,38
202403;1;AP;52072;C6 BANK;9;10890,21
202403;1;AP;51626;CAIXA ECONÔMICA FEDERAL;193;214417,21
202403;1;AP;51884;INTER;71;76467,52
202403;1;AP;10069;ITAU;42;60249,02
202403;1;AP;52058;NUBANK;229;211406,59
202403;1;AP;30379;SANTANDER;20;17431,55
202403;1;BA;51750;BANCO SICOOB;9;17457,20
202403;1;BA;30173;BANRISUL;3;5343,91
202403;1;BA;49906;BB;678;791841,58
202403;1;BA;30290;BMG;45;53613,35
202403;1;BA;10045;BRADESCO;652;669980,95
202403;1;BA;49944;BTG PACTUAL;3078;4049513,79
202403;1;BA;52072;C6 BANK;102;105795,60
202403;1;BA;51626;CAIXA ECONÔMICA FEDERAL;4766;5196712,78
202403;1;BA;2282165;CC SICOOB CREDICONQUISTA;2;3220,29
202403;1;BA;2876918;CC SICOOB NORTE SUL;1;201,99
202403;1;BA;51884;INTER;956;1001920,83
202403;1;BA;10069;ITAU;676;745541,36
202403;1;BA;52058;NUBANK;3805;3880048,75
202403;1;BA;30379;SANTANDER;251;273681,88
202403;1;BA;73398646;SOC CC SICOOB COOPERE;3;4173,90
202403;1;BA;51011;VOTORANTIM;11;24821,98
202403;1;CE;51750;BANCO SICOOB;1;526,78
202403;1;CE;30173;BANRISUL;2;944,76
202403;1;CE;49906;BB;583;655479,00
202403;1;CE;30290;BMG;24;27477,48
202403;1;CE;10045;BRADESCO;458;481555,97
202403;1;CE;49944;BTG PACTUAL;2687;3368385,61
202403;1;CE;52072;C6 BANK;67;89207,84
202403;1;CE;51626;CAIXA ECONÔMICA FEDERAL;3756;3890230,01
202403;1;CE;51884;INTER;955;966735,71
202403;1;CE;10069;ITAU;407;419268,28
202403;1;CE;52058;NUBANK;3318;3178972,14
202403;1;CE;30379;SANTANDER;203;193781,50
202403;1;CE;51011;VOTORANTIM;6;3470,76
202403;1;DF;51750;BANCO SICOOB;9;11100,51
202403;1;DF;30173;BANRISUL;1;385,08
202403;1;DF;49906;BB;275;326915,01
202403;1;DF;30290;BMG;14;19600,05
202403;1;DF;10045;BRADESCO;102;108811,19
202403;1;DF;49944;BTG PACTUAL;1112;1586826,52
202403;1;DF;52072;C6 BANK;37;48129,08
202403;1;DF;51626;CAIXA ECONÔMICA FEDERAL;1421;1734865,56
202403;1;DF;51884;INTER;383;508406,60
202403;1;DF;10069;ITAU;258;305561,21
202403;1;DF;52058;NUBANK;1396;1560701,45
202403;1;DF;30379;SANTANDER;115;151878,49
202403;1;DF;51011;VOTORANTIM;4;11411,35
202403;1;ES;51750;BANCO SICOOB;22;34496,93
202403;1;ES;30173;BANRISUL;1;2437,28
202403;1;ES;49906;BB;149;185084,47
202403;1;ES;30290;BMG;11;14520,33
202403;1;ES;10045;BRADESCO;105;132157,18
202403;1;ES;49944;BTG PACTUAL;925;1384622,88
202403;1;ES;52072;C6 BANK;21;27831,63
202403;1;ES;51626;CAIXA ECONÔMICA FEDERAL;1380;1665080,56
202403;1;ES;51884;INTER;280;351889,02
202403;1;ES;10069;ITAU;205;260021,32
202403;1;ES;52058;NUBANK;1001;1150612,12
202403;1;ES;30379;SANTANDER;57;75640,72
202403;1;ES;51011;VOTORANTIM;5;8891,72
202403;1;GO;51750;BANCO SICOOB;4;3502,70
202403;1;GO;49906;BB;294;369294,44
202403;1;GO;30290;BMG;22;32451,30
202403;1;GO;10045;BRADESCO;235;281454,78
202403;1;GO;49944;BTG PACTUAL;1667;2334213,33
202403;1;GO;52072;C6 BANK;70;87320,24
202403;1;GO;51626;CAIXA ECONÔMICA FEDERAL;2108;2275833,06
202403;1;GO;37079720;CCLA SICOOB CREDIJUSTRA;1;4821,31
202403;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;1;948,21
202403;1;GO;51884;INTER;543;683371,41
202403;1;GO;10069;ITAU;512;656923,36
202403;1;GO;52058;NUBANK;1963;2045939,11
202403;1;GO;30379;SANTANDER;111;148199,17
202403;1;GO;51011;VOTORANTIM;10;14515,70
202403;1;MA;51750;BANCO SICOOB;4;3546,00
202403;1;MA;49906;BB;523;566631,16
202403;1;MA;30290;BMG;10;12464,15
202403;1;MA;10045;BRADESCO;256;251326,51
202403;1;MA;49944;BTG PACTUAL;1012;1331885,51
202403;1;MA;52072;C6 BANK;25;20922,21
202403;1;MA;51626;CAIXA ECONÔMICA FEDERAL;1470;1531458,90
202403;1;MA;51884;INTER;362;361582,92
202403;1;MA;10069;ITAU;190;193499,69
202403;1;MA;52058;NUBANK;1632;1541153,61
202403;1;MA;30379;SANTANDER;83;95834,30
202403;1;MA;51011;VOTORANTIM;5;9339,91
202403;1;MG;51750;BANCO SICOOB;61;104337,40
202403;1;MG;30173;BANRISUL;3;2689,06
202403;1;MG;49906;BB;846;1095839,18
202403;1;MG;30290;BMG;91;115909,29
202403;1;MG;10045;BRADESCO;699;840632,92
202403;1;MG;49944;BTG PACTUAL;4572;6638694,65
202403;1;MG;52072;C6 BANK;126;161060,62
202403;1;MG;51626;CAIXA ECONÔMICA FEDERAL;8618;10551024,12
202403;1;MG;68512748;CC CREDIESMERALDAS LTDA.;1;2839,71
202403;1;MG;1736516;CCLA REG. CTR. E OESTE MINEIRO;1;285,55
202403;1;MG;51884;INTER;2330;2682166,55
202403;1;MG;10069;ITAU;1459;1750504,94
202403;1;MG;52058;NUBANK;5737;6787660,07
202403;1;MG;30379;SANTANDER;337;446403,79
202403;1;MG;51011;VOTORANTIM;14;28607,62
202403;1;MS;51750;BANCO SICOOB;4;4954,89
202403;1;MS;30173;BANRISUL;1;202,16
202403;1;MS;49906;BB;240;296991,92
202403;1;MS;30290;BMG;18;19632,15
202403;1;MS;10045;BRADESCO;236;284038,67
202403;1;MS;49944;BTG PACTUAL;925;1296270,78
202403;1;MS;52072;C6 BANK;29;38959,21
202403;1;MS;51626;CAIXA ECONÔMICA FEDERAL;1775;2168302,41
202403;1;MS;51884;INTER;208;278617,63
202403;1;MS;10069;ITAU;150;180610,08
202403;1;MS;52058;NUBANK;1240;1417712,18
202403;1;MS;30379;SANTANDER;84;95451,85
202403;1;MS;51011;VOTORANTIM;5;6748,08
202403;1;MT;51750;BANCO SICOOB;17;28758,25
202403;1;MT;49906;BB;271;430586,00
202403;1;MT;30290;BMG;15;27866,05
202403;1;MT;10045;BRADESCO;160;247080,88
202403;1;MT;49944;BTG PACTUAL;1006;1654722,32
202403;1;MT;52072;C6 BANK;44;68400,40
202403;1;MT;51626;CAIXA ECONÔMICA FEDERAL;1209;1816701,88
202403;1;MT;2015588;CCLA DO CENTRO SUL RONDONIENSE;2;3654,98
202403;1;MT;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;1;561,85
202403;1;MT;51884;INTER;229;303022,43
202403;1;MT;10069;ITAU;137;179972,43
202403;1;MT;52058;NUBANK;1211;1562713,57
202403;1;MT;30379;SANTANDER;65;90979,20
202403;1;MT;3632872;SICOOB CREDISUL;2;4471,46
202403;1;MT;51011;VOTORANTIM;12;20347,63
202403;1;PA;51750;BANCO SICOOB;2;3318,91
202403;1;PA;49906;BB;458;488037,98
202403;1;PA;4913711;BCO DO EST. DO PA S.A.;4;12603,55
202403;1;PA;30290;BMG;13;14336,98
202403;1;PA;10045;BRADESCO;336;353423,13
202403;1;PA;49944;BTG PACTUAL;1759;2109079,05
202403;1;PA;52072;C6 BANK;61;69615,70
202403;1;PA;51626;CAIXA ECONÔMICA FEDERAL;2000;1880692,83
202403;1;PA;51884;INTER;710;713257,15
202403;1;PA;10069;ITAU;396;431198,03
202403;1;PA;52058;NUBANK;2691;2414093,49
202403;1;PA;30379;SANTANDER;127;147237,97
202403;1;PA;51011;VOTORANTIM;8;11449,48
202403;1;PB;51750;BANCO SICOOB;1;1210,45
202403;1;PB;49906;BB;268;316082,47
202403;1;PB;30290;BMG;13;17492,36
202403;1;PB;10045;BRADESCO;236;242507,82
202403;1;PB;49944;BTG PACTUAL;1085;1463395,48
202403;1;PB;52072;C6 BANK;30;36487,61
202403;1;PB;51626;CAIXA ECONÔMICA FEDERAL;1796;1929339,79
202403;1;PB;51884;INTER;292;309931,36
202403;1;PB;10069;ITAU;192;192230,62
202403;1;PB;52058;NUBANK;1341;1364939,73
202403;1;PB;30379;SANTANDER;75;88389,84
202403;1;PB;51011;VOTORANTIM;3;6466,75
202403;1;PE;51750;BANCO SICOOB;3;1778,57
202403;1;PE;49906;BB;415;463650,82
202403;1;PE;30290;BMG;32;39228,74
202403;1;PE;10045;BRADESCO;383;424757,50
202403;1;PE;49944;BTG PACTUAL;2120;2563382,27
202403;1;PE;52072;C6 BANK;50;69104,06
202403;1;PE;51626;CAIXA ECONÔMICA FEDERAL;3517;3718032,19
202403;1;PE;4174720;CC SICOOB COOPEMAR;1;1437,37
202403;1;PE;51884;INTER;708;744788,63
202403;1;PE;10069;ITAU;472;551534,63
202403;1;PE;52058;NUBANK;2694;2729605,09
202403;1;PE;30379;SANTANDER;191;211205,97
202403;1;PE;51011;VOTORANTIM;8;13635,83
202403;1;PI;51750;BANCO SICOOB;1;326,07
202403;1;PI;30173;BANRISUL;1;200,14
202403;1;PI;49906;BB;315;375765,89
202403;1;PI;30290;BMG;10;10112,37
202403;1;PI;10045;BRADESCO;105;129360,64
202403;1;PI;49944;BTG PACTUAL;811;1065640,94
202403;1;PI;52072;C6 BANK;12;10457,68
202403;1;PI;51626;CAIXA ECONÔMICA FEDERAL;1396;1612989,25
202403;1;PI;51884;INTER;223;268360,75
202403;1;PI;10069;ITAU;103;106017,72
202403;1;PI;52058;NUBANK;1044;1103958,36
202403;1;PI;30379;SANTANDER;48;56197,19
202403;1;PI;51011;VOTORANTIM;3;1125,40
202403;1;PR;51750;BANCO SICOOB;13;18400,47
202403;1;PR;30173;BANRISUL;2;3267,14
202403;1;PR;49906;BB;456;611824,73
202403;1;PR;30290;BMG;26;38819,32
202403;1;PR;10045;BRADESCO;382;469640,81
202403;1;PR;49944;BTG PACTUAL;2849;4256684,79
202403;1;PR;52072;C6 BANK;108;139617,16
202403;1;PR;51626;CAIXA ECONÔMICA FEDERAL;3779;4348370,46
202403;1;PR;2466552;CC SICOOB VALE SUL;3;7200,28
202403;1;PR;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;1;301,23
202403;1;PR;51884;INTER;595;721216,07
202403;1;PR;10069;ITAU;860;1045603,35
202403;1;PR;52058;NUBANK;3325;3894844,25
202403;1;PR;30379;SANTANDER;219;259976,41
202403;1;PR;51011;VOTORANTIM;11;13241,70
202403;1;RJ;51750;BANCO SICOOB;11;9155,31
202403;1;RJ;30173;BANRISUL;2;3618,37
202403;1;RJ;49906;BB;604;649597,13
202403;1;RJ;30290;BMG;71;74528,71
202403;1;RJ;10045;BRADESCO;1169;1181468,41
202403;1;RJ;49944;BTG PACTUAL;5399;6737445,22
202403;1;RJ;52072;C6 BANK;244;239890,23
202403;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;8122;8544235,17
202403;1;RJ;51884;INTER;1667;1804933,03
202403;1;RJ;10069;ITAU;2696;2810991,20
202403;1;RJ;52058;NUBANK;7857;7469264,08
202403;1;RJ;30379;SANTANDER;736;794548,86
202403;1;RJ;51011;VOTORANTIM;15;10852,98
202403;1;RN;51750;BANCO SICOOB;2;5389,66
202403;1;RN;49906;BB;313;348627,91
202403;1;RN;30290;BMG;32;67640,31
202403;1;RN;10045;BRADESCO;89;106463,52
202403;1;RN;49944;BTG PACTUAL;992;1339350,78
202403;1;RN;52072;C6 BANK;28;26037,67
202403;1;RN;51626;CAIXA ECONÔMICA FEDERAL;1310;1409582,97
202403;1;RN;51884;INTER;307;362227,22
202403;1;RN;10069;ITAU;130;160030,07
202403;1;RN;52058;NUBANK;1217;1196401,47
202403;1;RN;30379;SANTANDER;63;82853,94
202403;1;RN;51011;VOTORANTIM;2;976,98
202403;1;RO;51750;BANCO SICOOB;2;3683,08
202403;1;RO;49906;BB;216;327724,82
202403;1;RO;30290;BMG;7;13098,08
202403;1;RO;10045;BRADESCO;77;103731,57
202403;1;RO;49944;BTG PACTUAL;544;828260,44
202403;1;RO;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;3;1967,69
202403;1;RO;52072;C6 BANK;19;28706,73
202403;1;RO;51626;CAIXA ECONÔMICA FEDERAL;989;1257636,38
202403;1;RO;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;2;6067,45
202403;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;16;29165,37
202403;1;RO;51884;INTER;204;221130,75
202403;1;RO;10069;ITAU;85;126814,65
202403;1;RO;52058;NUBANK;899;1141554,48
202403;1;RO;30379;SANTANDER;45;67400,51
