Data,1178 - % a.a.,11 - % a.d.,Tx. %acum.
09/10/2002,"17,9","0,065365","7.651,68"
10/10/2002,"17,9","0,065365","7.656,74"
11/10/2002,"17,9","0,065365","7.661,81"
14/10/2002,"17,9","0,065365","7.666,89"
15/10/2002,"20,9","0,075343","7.672,74"
16/10/2002,"20,9","0,075343","7.678,59"
17/10/2002,"20,9","0,075343","7.684,45"
18/10/2002,"20,9","0,075343","7.690,32"
21/10/2002,"20,9","0,075343","7.696,19"
22/10/2002,"20,9","0,075343","7.702,06"
23/10/2002,"20,9","0,075343","7.707,94"
24/10/2002,"20,9","0,075343","7.713,82"
25/10/2002,"20,9","0,075343","7.719,71"
28/10/2002,"20,9","0,075343","7.725,60"
29/10/2002,"20,9","0,075343","7.731,50"
30/10/2002,"20,9","0,075343","7.737,40"
31/10/2002,"20,9","0,075343","7.743,30"
01/11/2002,"20,9","0,075343","7.749,21"
04/11/2002,"20,9","0,075343","7.755,13"
05/11/2002,"20,9","0,075343","7.761,05"
06/11/2002,"20,9","0,075343","7.766,97"
07/11/2002,"20,9","0,075343","7.772,90"
08/11/2002,"20,9","0,075343","7.778,83"
11/11/2002,"20,9","0,075343","7.784,76"
12/11/2002,"20,9","0,075343","7.790,70"
13/11/2002,"20,9","0,075343","7.796,65"
14/11/2002,"20,9","0,075343","7.802,60"
18/11/2002,"20,9","0,075343","7.808,55"
19/11/2002,"20,9","0,075343","7.814,51"
20/11/2002,"20,9","0,075343","7.820,47"
21/11/2002,"21,9","0,078615","7.826,70"
22/11/2002,"21,9","0,078615","7.832,93"
25/11/2002,"21,9","0,078615","7.839,17"
26/11/2002,"21,9","0,078615","7.845,41"
27/11/2002,"21,9","0,078615","7.851,66"
28/11/2002,"21,9","0,078615","7.857,91"
29/11/2002,"21,9","0,078615","7.864,16"
02/12/2002,"21,9","0,078615","7.870,43"
03/12/2002,"21,9","0,078615","7.876,69"
04/12/2002,"21,9","0,078615","7.882,96"
05/12/2002,"21,9","0,078615","7.889,24"
06/12/2002,"21,9","0,078615","7.895,52"
09/12/2002,"21,9","0,078615","7.901,80"
10/12/2002,"21,9","0,078615","7.908,10"
11/12/2002,"21,9","0,078615","7.914,39"
12/12/2002,"21,9","0,078615","7.920,69"
13/12/2002,"21,9","0,078615","7.927,00"
16/12/2002,"21,9","0,078615","7.933,31"
17/12/2002,"21,9","0,078615","7.939,62"
18/12/2002,"21,9","0,078615","7.945,94"
19/12/2002,"24,9","0,08827","7.953,05"
20/12/2002,"24,9","0,08827","7.960,15"
23/12/2002,"24,9","0,08827","7.967,27"
24/12/2002,"24,9","0,08827","7.974,39"
26/12/2002,"24,9","0,08827","7.981,52"
27/12/2002,"24,9","0,08827","7.988,65"
30/12/2002,"24,9","0,08827","7.995,79"
31/12/2002,"24,9","0,08827","8.002,94"
02/01/2002,"24,9","0,08827","8.010,09"
03/01/2003,"24,9","0,08827","8.017,25"
06/01/2003,"24,9","0,08827","8.024,41"
07/01/2003,"24,9","0,08827","8.031,58"
08/01/2003,"24,9","0,08827","8.038,76"
09/01/2003,"24,9","0,08827","8.045,95"
10/01/2003,"24,9","0,08827","8.053,14"
13/01/2003,"24,9","0,08827","8.060,33"
14/01/2003,"24,9","0,08827","8.067,54"
15/01/2003,"24,9","0,08827","8.074,75"
16/01/2003,"24,9","0,08827","8.081,96"
17/01/2003,"24,9","0,08827","8.089,18"
20/01/2003,"24,9","0,08827","8.096,41"
21/01/2003,"24,9","0,08827","8.103,65"
22/01/2003,"24,9","0,08827","8.110,89"
23/01/2003,"25,4","0,089857","8.118,27"
24/01/2003,"25,4","0,089857","8.125,65"
27/01/2003,"25,4","0,089857","8.133,04"
28/01/2003,"25,4","0,089857","8.140,44"
29/01/2003,"25,4","0,089857","8.147,85"
30/01/2003,"25,39","0,089826","8.155,25"
31/01/2003,"25,38","0,089794","8.162,67"
03/02/2003,"25,38","0,089794","8.170,09"
04/02/2003,"25,4","0,089857","8.177,52"
05/02/2003,"25,39","0,089826","8.184,95"
06/02/2003,"25,38","0,089794","8.192,39"
07/02/2003,"25,37","0,089762","8.199,84"
10/02/2003,"25,36","0,08973","8.207,28"
11/02/2003,"25,35","0,089699","8.214,73"
12/02/2003,"25,34","0,089667","8.222,19"
13/02/2003,"25,32","0,089604","8.229,65"
14/02/2003,"25,33","0,089635","8.237,11"
17/02/2003,"25,32","0,089604","8.244,58"
18/02/2003,"25,29","0,089509","8.252,05"
19/02/2003,"25,3","0,08954","8.259,53"
20/02/2003,"26,26","0,092572","8.267,27"
21/02/2003,"26,29","0,092666","8.275,02"
24/02/2003,"26,32","0,092761","8.282,79"
25/02/2003,"26,31","0,092729","8.290,57"
26/02/2003,"26,29","0,092666","8.298,34"
27/02/2003,"26,27","0,092603","8.306,12"
28/02/2003,"26,28","0,092635","8.313,90"
05/03/2003,"26,29","0,092666","8.321,70"
06/03/2003,"26,28","0,092635","8.329,50"
07/03/2003,"26,29","0,092666","8.337,31"
10/03/2003,"26,29","0,092666","8.345,13"
11/03/2003,"26,3","0,092698","8.352,96"
12/03/2003,"26,3","0,092698","8.360,80"
13/03/2003,"26,31","0,092729","8.368,64"
14/03/2003,"26,31","0,092729","8.376,50"
17/03/2003,"26,32","0,092761","8.384,36"
18/03/2003,"26,32","0,092761","8.392,23"
19/03/2003,"26,34","0,092823","8.400,11"
20/03/2003,"26,34","0,092823","8.408,00"
21/03/2003,"26,35","0,092855","8.415,90"
24/03/2003,"26,33","0,092792","8.423,80"
25/03/2003,"26,33","0,092792","8.431,71"
26/03/2003,"26,34","0,092823","8.439,63"
27/03/2003,"26,33","0,092792","8.447,56"
28/03/2003,"26,32","0,092761","8.455,49"
31/03/2003,"26,32","0,092761","8.463,42"
01/04/2003,"26,32","0,092761","8.471,36"
02/04/2003,"26,31","0,092729","8.479,31"
03/04/2003,"26,31","0,092729","8.487,27"
04/04/2003,"26,32","0,092761","8.495,23"
07/04/2003,"26,32","0,092761","8.503,21"
08/04/2003,"26,32","0,092761","8.511,19"
09/04/2003,"26,32","0,092761","8.519,18"
10/04/2003,"26,32","0,092761","8.527,17"
11/04/2003,"26,32","0,092761","8.535,17"
14/04/2003,"26,32","0,092761","8.543,18"
15/04/2003,"26,32","0,092761","8.551,20"
16/04/2003,"26,32","0,092761","8.559,23"
17/04/2003,"26,32","0,092761","8.567,26"
22/04/2003,"26,32","0,092761","8.575,30"
23/04/2003,"26,32","0,092761","8.583,35"
24/04/2003,"26,32","0,092761","8.591,40"
25/04/2003,"26,32","0,092761","8.599,46"
28/04/2003,"26,32","0,092761","8.607,53"
29/04/2003,"26,32","0,092761","8.615,61"
30/04/2003,"26,32","0,092761","8.623,69"
02/05/2003,"26,32","0,092761","8.631,79"
05/05/2003,"26,32","0,092761","8.639,89"
06/05/2003,"26,32","0,092761","8.647,99"
07/05/2003,"26,32","0,092761","8.656,11"
08/05/2003,"26,32","0,092761","8.664,23"
09/05/2003,"26,32","0,092761","8.672,36"
12/05/2003,"26,32","0,092761","8.680,50"
13/05/2003,"26,32","0,092761","8.688,64"
14/05/2003,"26,32","0,092761","8.696,79"
15/05/2003,"26,32","0,092761","8.704,95"
16/05/2003,"26,32","0,092761","8.713,12"
19/05/2003,"26,32","0,092761","8.721,30"
20/05/2003,"26,32","0,092761","8.729,48"
21/05/2003,"26,31","0,092729","8.737,67"
22/05/2003,"26,31","0,092729","8.745,86"
23/05/2003,"26,3","0,092698","8.754,06"
26/05/2003,"26,29","0,092666","8.762,27"
27/05/2003,"26,28","0,092635","8.770,48"
28/05/2003,"26,28","0,092635","8.778,69"
29/05/2003,"26,27","0,092603","8.786,92"
30/05/2003,"26,27","0,092603","8.795,15"
02/06/2003,"26,26","0,092572","8.803,38"
03/06/2003,"26,26","0,092572","8.811,62"
04/06/2003,"26,26","0,092572","8.819,87"
05/06/2003,"26,26","0,092572","8.828,13"
06/06/2003,"26,27","0,092603","8.836,40"
09/06/2003,"26,27","0,092603","8.844,67"
10/06/2003,"26,27","0,092603","8.852,95"
11/06/2003,"26,27","0,092603","8.861,25"
12/06/2003,"26,26","0,092572","8.869,54"
13/06/2003,"26,26","0,092572","8.877,84"
16/06/2003,"26,26","0,092572","8.886,16"
17/06/2003,"26,26","0,092572","8.894,47"
18/06/2003,"26,25","0,09254","8.902,80"
20/06/2003,"25,76","0,090996","8.910,99"
23/06/2003,"25,76","0,090996","8.919,19"
24/06/2003,"25,76","0,090996","8.927,40"
25/06/2003,"25,76","0,090996","8.935,61"
26/06/2003,"25,76","0,090996","8.943,83"
27/06/2003,"25,76","0,090996","8.952,06"
30/06/2003,"25,76","0,090996","8.960,30"
01/07/2003,"25,76","0,090996","8.968,54"
02/07/2003,"25,76","0,090996","8.976,80"
03/07/2003,"25,76","0,090996","8.985,06"
04/07/2003,"25,76","0,090996","8.993,32"
07/07/2003,"25,76","0,090996","9.001,60"
08/07/2003,"25,75","0,090964","9.009,88"
09/07/2003,"25,75","0,090964","9.018,16"
10/07/2003,"25,75","0,090964","9.026,46"
11/07/2003,"25,75","0,090964","9.034,76"
14/07/2003,"25,74","0,090933","9.043,07"
15/07/2003,"25,74","0,090933","9.051,38"
16/07/2003,"25,74","0,090933","9.059,70"
17/07/2003,"25,73","0,090901","9.068,03"
18/07/2003,"25,73","0,090901","9.076,36"
21/07/2003,"25,71","0,090838","9.084,70"
22/07/2003,"25,7","0,090806","9.093,04"
23/07/2003,"25,63","0,090585","9.101,36"
24/07/2003,"24,29","0,086326","9.109,31"
25/07/2003,"24,29","0,086326","9.117,26"
28/07/2003,"24,3","0,086358","9.125,22"
29/07/2003,"24,3","0,086358","9.133,18"
30/07/2003,"24,3","0,086358","9.141,16"
31/07/2003,"24,3","0,086358","9.149,14"
01/08/2003,"24,33","0,086454","9.157,13"
04/08/2003,"24,34","0,086486","9.165,14"
05/08/2003,"24,35","0,086518","9.173,16"
06/08/2003,"24,35","0,086518","9.181,18"
07/08/2003,"24,36","0,086549","9.189,21"
08/08/2003,"24,36","0,086549","9.197,25"
11/08/2003,"24,36","0,086549","9.205,30"
12/08/2003,"24,35","0,086518","9.213,35"
13/08/2003,"24,35","0,086518","9.221,41"
14/08/2003,"24,34","0,086486","9.229,47"
15/08/2003,"24,33","0,086454","9.237,53"
18/08/2003,"24,33","0,086454","9.245,61"
19/08/2003,"24,34","0,086486","9.253,69"
20/08/2003,"24,21","0,08607","9.261,74"
21/08/2003,"21,83","0,078386","9.269,08"
22/08/2003,"21,84","0,078419","9.276,43"
25/08/2003,"21,84","0,078419","9.283,78"
26/08/2003,"21,84","0,078419","9.291,14"
27/08/2003,"21,84","0,078419","9.298,50"
28/08/2003,"21,83","0,078386","9.305,87"
29/08/2003,"21,83","0,078386","9.313,24"
01/09/2003,"21,83","0,078386","9.320,62"
02/09/2003,"21,83","0,078386","9.328,01"
03/09/2003,"21,84","0,078419","9.335,40"
04/09/2003,"21,84","0,078419","9.342,80"
05/09/2003,"21,84","0,078419","9.350,20"
08/09/2003,"21,84","0,078419","9.357,61"
09/09/2003,"21,84","0,078419","9.365,03"
10/09/2003,"21,84","0,078419","9.372,45"
11/09/2003,"21,84","0,078419","9.379,88"
12/09/2003,"21,84","0,078419","9.387,31"
15/09/2003,"21,84","0,078419","9.394,75"
16/09/2003,"21,84","0,078419","9.402,20"
17/09/2003,"21,83","0,078386","9.409,65"
18/09/2003,"19,85","0,071879","9.416,48"
19/09/2003,"19,85","0,071879","9.423,32"
22/09/2003,"19,85","0,071879","9.430,17"
23/09/2003,"19,85","0,071879","9.437,02"
24/09/2003,"19,85","0,071879","9.443,88"
25/09/2003,"19,85","0,071879","9.450,74"
26/09/2003,"19,85","0,071879","9.457,60"
29/09/2003,"19,84","0,071846","9.464,47"
30/09/2003,"19,84","0,071846","9.471,34"
01/10/2003,"19,83","0,071813","9.478,21"
02/10/2003,"19,83","0,071813","9.485,09"
03/10/2003,"19,84","0,071846","9.491,98"
06/10/2003,"19,84","0,071846","9.498,87"
07/10/2003,"19,84","0,071846","9.505,76"
08/10/2003,"19,84","0,071846","9.512,67"
09/10/2003,"19,84","0,071846","9.519,57"
10/10/2003,"19,84","0,071846","9.526,48"
13/10/2003,"19,84","0,071846","9.533,40"
14/10/2003,"19,84","0,071846","9.540,32"
15/10/2003,"19,84","0,071846","9.547,25"
16/10/2003,"19,84","0,071846","9.554,18"
17/10/2003,"19,84","0,071846","9.561,11"
20/10/2003,"19,84","0,071846","9.568,06"
21/10/2003,"19,84","0,071846","9.575,00"
22/10/2003,"19,83","0,071813","9.581,95"
23/10/2003,"18,85","0,068552","9.588,59"
24/10/2003,"18,85","0,068552","9.595,23"
27/10/2003,"18,85","0,068552","9.601,88"
28/10/2003,"18,85","0,068552","9.608,53"
29/10/2003,"18,85","0,068552","9.615,18"
30/10/2003,"18,85","0,068552","9.621,84"
31/10/2003,"18,85","0,068552","9.628,51"
03/11/2003,"18,85","0,068552","9.635,17"
04/11/2003,"18,85","0,068552","9.641,85"
05/11/2003,"18,85","0,068552","9.648,53"
06/11/2003,"18,85","0,068552","9.655,21"
07/11/2003,"18,85","0,068552","9.661,90"
10/11/2003,"18,85","0,068552","9.668,59"
11/11/2003,"18,85","0,068552","9.675,29"
12/11/2003,"18,85","0,068552","9.681,99"
13/11/2003,"18,84","0,068519","9.688,69"
14/11/2003,"18,84","0,068519","9.695,40"
17/11/2003,"18,84","0,068519","9.702,11"
18/11/2003,"18,82","0,068452","9.708,82"
19/11/2003,"18,81","0,068418","9.715,53"
20/11/2003,"17,34","0,063475","9.721,76"
21/11/2003,"17,34","0,063475","9.727,99"
24/11/2003,"17,34","0,063475","9.734,23"
25/11/2003,"17,34","0,063475","9.740,47"
26/11/2003,"17,33","0,063441","9.746,72"
27/11/2003,"17,33","0,063441","9.752,96"
28/11/2003,"17,32","0,063407","9.759,21"
01/12/2003,"17,31","0,063373","9.765,46"
02/12/2003,"17,34","0,063475","9.771,72"
03/12/2003,"17,33","0,063441","9.777,98"
04/12/2003,"17,33","0,063441","9.784,25"
05/12/2003,"17,33","0,063441","9.790,52"
08/12/2003,"17,32","0,063407","9.796,79"
09/12/2003,"17,32","0,063407","9.803,07"
10/12/2003,"17,31","0,063373","9.809,34"
11/12/2003,"17,3","0,063339","9.815,62"
12/12/2003,"17,29","0,063305","9.821,90"
15/12/2003,"17,29","0,063305","9.828,18"
16/12/2003,"17,29","0,063305","9.834,46"
17/12/2003,"17,27","0,063238","9.840,75"
18/12/2003,"16,3","0,05994","9.846,70"
19/12/2003,"16,34","0,060076","9.852,68"
22/12/2003,"16,34","0,060076","9.858,66"
23/12/2003,"16,34","0,060076","9.864,64"
24/12/2003,"16,34","0,060076","9.870,63"
26/12/2003,"16,34","0,060076","9.876,62"
29/12/2003,"16,34","0,060076","9.882,61"
30/12/2003,"16,33","0,060042","9.888,61"
31/12/2003,"16,33","0,060042","9.894,60"
02/01/2003,"16,34","0,060076","9.900,61"
05/01/2004,"16,34","0,060076","9.906,62"
06/01/2004,"16,34","0,060076","9.912,63"
07/01/2004,"16,33","0,060042","9.918,64"
08/01/2004,"16,33","0,060042","9.924,65"
09/01/2004,"16,32","0,060008","9.930,67"
12/01/2004,"16,32","0,060008","9.936,69"
13/01/2004,"16,32","0,060008","9.942,71"
14/01/2004,"16,31","0,059974","9.948,73"
15/01/2004,"16,31","0,059974","9.954,76"
16/01/2004,"16,3","0,05994","9.960,79"
19/01/2004,"16,3","0,05994","9.966,82"
20/01/2004,"16,3","0,05994","9.972,85"
21/01/2004,"16,28","0,059871","9.978,88"
22/01/2004,"16,33","0,060042","9.984,93"
23/01/2004,"16,33","0,060042","9.990,99"
26/01/2004,"16,33","0,060042","9.997,05"
27/01/2004,"16,32","0,060008","10.003,11"
28/01/2004,"16,32","0,060008","10.009,17"
29/01/2004,"16,3","0,05994","10.015,23"
30/01/2004,"16,29","0,059906","10.021,29"
02/02/2004,"16,29","0,059906","10.027,35"
03/02/2004,"16,29","0,059906","10.033,42"
04/02/2004,"16,28","0,059871","10.039,49"
05/02/2004,"16,28","0,059871","10.045,56"
06/02/2004,"16,27","0,059837","10.051,63"
09/02/2004,"16,27","0,059837","10.057,70"
10/02/2004,"16,26","0,059803","10.063,78"
11/02/2004,"16,27","0,059837","10.069,86"
12/02/2004,"16,29","0,059906","10.075,95"
13/02/2004,"16,32","0,060008","10.082,06"
16/02/2004,"16,33","0,060042","10.088,17"
17/02/2004,"16,33","0,060042","10.094,29"
18/02/2004,"16,33","0,060042","10.100,41"
19/02/2004,"16,33","0,060042","10.106,53"
20/02/2004,"16,32","0,060008","10.112,66"
25/02/2004,"16,32","0,060008","10.118,79"
26/02/2004,"16,31","0,059974","10.124,92"
27/02/2004,"16,3","0,05994","10.131,04"
01/03/2004,"16,29","0,059906","10.137,17"
02/03/2004,"16,29","0,059906","10.143,31"
03/03/2004,"16,28","0,059871","10.149,44"
04/03/2004,"16,27","0,059837","10.155,57"
05/03/2004,"16,3","0,05994","10.161,72"
08/03/2004,"16,29","0,059906","10.167,87"
09/03/2004,"16,29","0,059906","10.174,02"
10/03/2004,"16,28","0,059871","10.180,17"
11/03/2004,"16,27","0,059837","10.186,32"
12/03/2004,"16,26","0,059803","10.192,47"
15/03/2004,"16,25","0,059769","10.198,62"
16/03/2004,"16,24","0,059735","10.204,78"
17/03/2004,"16,23","0,059701","10.210,93"
18/03/2004,"16,02","0,058983","10.217,01"
19/03/2004,"16,05","0,059085","10.223,10"
22/03/2004,"16,09","0,059222","10.229,22"
23/03/2004,"16,12","0,059325","10.235,35"
24/03/2004,"16,11","0,059291","10.241,47"
25/03/2004,"16,1","0,059256","10.247,60"
26/03/2004,"16,11","0,059291","10.253,74"
29/03/2004,"16,09","0,059222","10.259,87"
30/03/2004,"16,07","0,059154","10.266,00"
31/03/2004,"16,11","0,059291","10.272,14"
01/04/2004,"16,1","0,059256","10.278,29"
02/04/2004,"16,11","0,059291","10.284,44"
05/04/2004,"16,11","0,059291","10.290,60"
06/04/2004,"16,1","0,059256","10.296,76"
07/04/2004,"16,1","0,059256","10.302,92"
08/04/2004,"16,09","0,059222","10.309,08"
12/04/2004,"16,09","0,059222","10.315,24"
13/04/2004,"16,08","0,059188","10.321,41"
14/04/2004,"16,06","0,059119","10.327,57"
15/04/2004,"15,86","0,058435","10.333,66"
16/04/2004,"15,86","0,058435","10.339,76"
19/04/2004,"15,88","0,058503","10.345,87"
20/04/2004,"15,88","0,058503","10.351,98"
22/04/2004,"15,86","0,058435","10.358,08"
23/04/2004,"15,85","0,0584","10.364,19"
26/04/2004,"15,84","0,058366","10.370,30"
27/04/2004,"15,83","0,058332","10.376,41"
28/04/2004,"15,82","0,058298","10.382,52"
29/04/2004,"15,8","0,058229","10.388,62"
30/04/2004,"15,8","0,058229","10.394,73"
03/05/2004,"15,79","0,058195","10.400,83"
04/05/2004,"15,79","0,058195","10.406,94"
05/05/2004,"15,78","0,05816","10.413,06"
06/05/2004,"15,77","0,058126","10.419,17"
07/05/2004,"15,76","0,058092","10.425,28"
10/05/2004,"15,75","0,058058","10.431,39"
11/05/2004,"15,74","0,058023","10.437,50"
12/05/2004,"15,73","0,057989","10.443,61"
13/05/2004,"15,74","0,058023","10.449,73"
14/05/2004,"15,77","0,058126","10.455,86"
17/05/2004,"15,76","0,058092","10.461,99"
18/05/2004,"15,75","0,058058","10.468,12"
19/05/2004,"15,73","0,057989","10.474,25"
20/05/2004,"15,77","0,058126","10.480,40"
21/05/2004,"15,81","0,058263","10.486,56"
24/05/2004,"15,8","0,058229","10.492,73"
25/05/2004,"15,79","0,058195","10.498,89"
26/05/2004,"15,8","0,058229","10.505,06"
27/05/2004,"15,79","0,058195","10.511,23"
28/05/2004,"15,78","0,05816","10.517,41"
31/05/2004,"15,78","0,05816","10.523,58"
01/06/2004,"15,78","0,05816","10.529,76"
02/06/2004,"15,75","0,058058","10.535,93"
03/06/2004,"15,76","0,058092","10.542,11"
04/06/2004,"15,79","0,058195","10.548,30"
07/06/2004,"15,82","0,058298","10.554,51"
08/06/2004,"15,84","0,058366","10.560,73"
09/06/2004,"15,82","0,058298","10.566,94"
11/06/2004,"15,79","0,058195","10.573,15"
14/06/2004,"15,8","0,058229","10.579,37"
15/06/2004,"15,82","0,058298","10.585,59"
16/06/2004,"15,8","0,058229","10.591,81"
17/06/2004,"15,79","0,058195","10.598,04"
18/06/2004,"15,79","0,058195","10.604,26"
21/06/2004,"15,81","0,058263","10.610,50"
22/06/2004,"15,82","0,058298","10.616,74"
23/06/2004,"15,79","0,058195","10.622,98"
24/06/2004,"15,79","0,058195","10.629,22"
25/06/2004,"15,8","0,058229","10.635,47"
28/06/2004,"15,81","0,058263","10.641,72"
29/06/2004,"15,81","0,058263","10.647,98"
30/06/2004,"15,8","0,058229","10.654,24"
01/07/2004,"15,8","0,058229","10.660,50"
02/07/2004,"15,81","0,058263","10.666,77"
05/07/2004,"15,8","0,058229","10.673,04"
06/07/2004,"15,8","0,058229","10.679,31"
07/07/2004,"15,79","0,058195","10.685,59"
08/07/2004,"15,77","0,058126","10.691,86"
09/07/2004,"15,77","0,058126","10.698,13"
12/07/2004,"15,78","0,05816","10.704,41"
13/07/2004,"15,78","0,05816","10.710,69"
14/07/2004,"15,76","0,058092","10.716,97"
15/07/2004,"15,77","0,058126","10.723,26"
16/07/2004,"15,76","0,058092","10.729,55"
19/07/2004,"15,76","0,058092","10.735,84"
20/07/2004,"15,76","0,058092","10.742,13"
21/07/2004,"15,75","0,058058","10.748,43"
22/07/2004,"15,75","0,058058","10.754,73"
23/07/2004,"15,75","0,058058","10.761,03"
26/07/2004,"15,75","0,058058","10.767,33"
27/07/2004,"15,75","0,058058","10.773,64"
28/07/2004,"15,76","0,058092","10.779,96"
29/07/2004,"15,78","0,05816","10.786,29"
30/07/2004,"15,82","0,058298","10.792,63"
02/08/2004,"15,82","0,058298","10.798,98"
03/08/2004,"15,82","0,058298","10.805,34"
04/08/2004,"15,83","0,058332","10.811,70"
05/08/2004,"15,84","0,058366","10.818,07"
06/08/2004,"15,86","0,058435","10.824,45"
09/08/2004,"15,86","0,058435","10.830,83"
10/08/2004,"15,87","0,058469","10.837,22"
11/08/2004,"15,88","0,058503","10.843,62"
12/08/2004,"15,88","0,058503","10.850,02"
13/08/2004,"15,88","0,058503","10.856,43"
16/08/2004,"15,88","0,058503","10.862,84"
17/08/2004,"15,88","0,058503","10.869,25"
18/08/2004,"15,87","0,058469","10.875,67"
19/08/2004,"15,86","0,058435","10.882,08"
20/08/2004,"15,85","0,0584","10.888,49"
23/08/2004,"15,84","0,058366","10.894,91"
24/08/2004,"15,83","0,058332","10.901,32"
25/08/2004,"15,84","0,058366","10.907,74"
26/08/2004,"15,86","0,058435","10.914,18"
27/08/2004,"15,88","0,058503","10.920,62"
30/08/2004,"15,91","0,058606","10.927,08"
31/08/2004,"15,91","0,058606","10.933,54"
01/09/2004,"15,92","0,05864","10.940,01"
02/09/2004,"15,92","0,05864","10.946,48"
03/09/2004,"15,92","0,05864","10.952,96"
06/09/2004,"15,92","0,05864","10.959,44"
08/09/2004,"15,93","0,058674","10.965,93"
09/09/2004,"15,93","0,058674","10.972,42"
10/09/2004,"15,94","0,058709","10.978,93"
13/09/2004,"15,95","0,058743","10.985,43"
14/09/2004,"15,97","0,058811","10.991,95"
15/09/2004,"15,97","0,058811","10.998,48"
16/09/2004,"16,22","0,059667","11.005,10"
17/09/2004,"16,23","0,059701","11.011,73"
20/09/2004,"16,24","0,059735","11.018,37"
21/09/2004,"16,24","0,059735","11.025,01"
22/09/2004,"16,24","0,059735","11.031,65"
23/09/2004,"16,24","0,059735","11.038,30"
24/09/2004,"16,24","0,059735","11.044,96"
27/09/2004,"16,24","0,059735","11.051,61"
28/09/2004,"16,24","0,059735","11.058,27"
29/09/2004,"16,23","0,059701","11.064,94"
30/09/2004,"16,24","0,059735","11.071,61"
01/10/2004,"16,23","0,059701","11.078,28"
04/10/2004,"16,22","0,059667","11.084,95"
05/10/2004,"16,2","0,059598","11.091,61"
06/10/2004,"16,22","0,059667","11.098,29"
07/10/2004,"16,23","0,059701","11.104,97"
08/10/2004,"16,24","0,059735","11.111,67"
11/10/2004,"16,24","0,059735","11.118,36"
13/10/2004,"16,24","0,059735","11.125,07"
14/10/2004,"16,24","0,059735","11.131,77"
15/10/2004,"16,24","0,059735","11.138,48"
18/10/2004,"16,24","0,059735","11.145,19"
19/10/2004,"16,24","0,059735","11.151,91"
20/10/2004,"16,24","0,059735","11.158,63"
21/10/2004,"16,74","0,061439","11.165,55"
22/10/2004,"16,74","0,061439","11.172,47"
25/10/2004,"16,74","0,061439","11.179,40"
26/10/2004,"16,74","0,061439","11.186,33"
27/10/2004,"16,74","0,061439","11.193,26"
28/10/2004,"16,74","0,061439","11.200,20"
29/10/2004,"16,74","0,061439","11.207,14"
01/11/2004,"16,74","0,061439","11.214,09"
03/11/2004,"16,73","0,061405","11.221,04"
04/11/2004,"16,73","0,061405","11.227,99"
